sample_id,cluster,alpha,simpson,river.id,sample.type,location.id,sampling.type,replicate.id,original.id,Date,Start_Time,Time_zone,Stream_Name,Stream_Order,City,State_or_Province,Country,General_Vegetation,Weather,Hydrogeomorphology,River_Gradient,Intermittent_or_Perennial,Sediment,Distance_DS.and.MS_meters,Distance_MS.and.US_meters,Primary.Sources.Flow.Variation,pH,Temp_degC,DO_perc.sat,DO_mg.per.L,Algal.Mat.Coverage,Depositional.Type,Latitude_dec.deg,Longitude_dec.deg,Macrophyte.Coverage,Sunlight.Access_Perc.Canopy.Cover,Water.Column.Height_cm,Sampler_Organization,Associated_Site,Sampler_Name,Approx.Distance.From.Gauge_meters,Discharge_Link,US.or.DS.of.Gauge,Gauge_Latitude_dec.deg,Gauge_Longitude_dec.deg,Met.Station.Nearby,Met.Station,Precipitation.Within.Week,Number.Days.Since.Precip,Dam.Upstream.Site,Dam,Contamination.Source.Upstream,Contamination.Source,Water.Quality.Data.Available,Water.Quality.Data,Known.Data,Published.Work.On.Site,Published.Work,Notes,Study_Code,resprate_mg.L.h,resp.inc.time.min,resp.r2,resp.pval,NPOC_mg.L.asC,del2H_permil,del18O_permil,Cl_mgL,SO4_mgL,NO3_mgL,NO2_mgL,F_mgL
SW_S19S.0083_U_1,Most,3278,0.999694936,S19S.0083,SW,U,,1.0,S19S_0083_ICR.1_p05,19-Aug-19,10:35,CDT,Sangamon,5.0,Fisher,Illinois,USA,Broadleaf deciduous tree,Sunny,Single-channel meandering,Relatively flat/gentle gradient (e.g. valleys),Perennial,Sand,10.0,10.0,Natural flow (seasonal). Evapotranspiration,7.5,25.4,,,,,,,,,,University of Illinois at Urbana-Champaign,NSF Critical Zone Observatory (CZO) site: Intensively Managed Landscapes,Alison Anders,20,https://waterdata.usgs.gov/nwis/uv/?site_no=05570910&agency_cd=USGS,Downstream,40.31056,-88.32222,Yes,Weather station at Sald Creek Near Farmer City IL https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401340088393801,Yes,2,No,,Yes,Agricultural runoff throughout the basin,Yes,https://nwis.waterdata.usgs.gov/nwis/qwdata/?site_no=05570910&agency_cd=USGS&amp;,,No,,sunny. hot and humid,WHONDRS_S19S,,,,,3.75,,,48.18,78.7,0.61,0.04,0.22
SW_S19S.0083_U_2,Most,2990,0.999665552,S19S.0083,SW,U,,2.0,S19S_0083_ICR.2_p05,19-Aug-19,10:35,CDT,Sangamon,5.0,Fisher,Illinois,USA,Broadleaf deciduous tree,Sunny,Single-channel meandering,Relatively flat/gentle gradient (e.g. valleys),Perennial,Sand,10.0,10.0,Natural flow (seasonal). Evapotranspiration,7.5,25.4,,,,,,,,,,University of Illinois at Urbana-Champaign,NSF Critical Zone Observatory (CZO) site: Intensively Managed Landscapes,Alison Anders,20,https://waterdata.usgs.gov/nwis/uv/?site_no=05570910&agency_cd=USGS,Downstream,40.31056,-88.32222,Yes,Weather station at Sald Creek Near Farmer City IL https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401340088393801,Yes,2,No,,Yes,Agricultural runoff throughout the basin,Yes,https://nwis.waterdata.usgs.gov/nwis/qwdata/?site_no=05570910&agency_cd=USGS&amp;,,No,,sunny. hot and humid,WHONDRS_S19S,,,,,2.49,,,47.57,77.28,0.6,0.04,0.23
SW_S19S.0083_U_3,Most,3027,0.99966964,S19S.0083,SW,U,,3.0,S19S_0083_ICR.3_p05,19-Aug-19,10:35,CDT,Sangamon,5.0,Fisher,Illinois,USA,Broadleaf deciduous tree,Sunny,Single-channel meandering,Relatively flat/gentle gradient (e.g. valleys),Perennial,Sand,10.0,10.0,Natural flow (seasonal). Evapotranspiration,7.5,25.4,,,,,,,,,,University of Illinois at Urbana-Champaign,NSF Critical Zone Observatory (CZO) site: Intensively Managed Landscapes,Alison Anders,20,https://waterdata.usgs.gov/nwis/uv/?site_no=05570910&agency_cd=USGS,Downstream,40.31056,-88.32222,Yes,Weather station at Sald Creek Near Farmer City IL https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401340088393801,Yes,2,No,,Yes,Agricultural runoff throughout the basin,Yes,https://nwis.waterdata.usgs.gov/nwis/qwdata/?site_no=05570910&agency_cd=USGS&amp;,,No,,sunny. hot and humid,WHONDRS_S19S,,,,,2.9,,,23.94,40.33,0.56,0.04,0.19
SW_S19S.0084_U_1,Average,2003,0.999500749,S19S.0084,SW,U,,1.0,S19S_0084_ICR.1_p05,19-Aug-19,13:36,EDT,Watershed 3 stream,1.0,North Woodstock,New Hampshire,USA,Broadleaf deciduous tree,Partly cloudy. On the fringe of a thunder storm with light rain for about 10 minutes,Single-channel straight,Relatively steep gradient (e.g. mountainous or hilly terrain),Perennial,Gravel/cobble (>2mm),14.0,14.0,Natural flow (seasonal),6,17.2,,,,,,,,,,US Forest Service,USDA Forest Service Experimental Forest site: HJ Andrews,John Campbell,15,https://portal.lternet.edu/nis/mapbrowse?scope=knb-lter-hbr&identifier=1,Upstream,43.955,-71.7223,Yes,Rain Gage 4  https://portal.lternet.edu/nis/mapbrowse?scope=knb-lter-hbr&identifier=13,Yes,0,No,,No,,Yes,Cations. Anions. DOC. DON. etc.,https://portal.lternet.edu/nis/mapbrowse?packageid=knb-lter-hbr.208.2,Yes,Likens. G. E. 2013. Biogeochemistry of a Forested Ecosystem. Third edition. Springer. New York.,,WHONDRS_S19S,,,,,1.77,-57.5,-9.24,0.4,2.66,0.12,0.04,0.04
SW_S19S.0084_U_2,Average,2595,0.999614644,S19S.0084,SW,U,,2.0,S19S_0084_ICR.2_p05,19-Aug-19,13:36,EDT,Watershed 3 stream,1.0,North Woodstock,New Hampshire,USA,Broadleaf deciduous tree,Partly cloudy. On the fringe of a thunder storm with light rain for about 10 minutes,Single-channel straight,Relatively steep gradient (e.g. mountainous or hilly terrain),Perennial,Gravel/cobble (>2mm),14.0,14.0,Natural flow (seasonal),6,17.2,,,,,,,,,,US Forest Service,USDA Forest Service Experimental Forest site: HJ Andrews,John Campbell,15,https://portal.lternet.edu/nis/mapbrowse?scope=knb-lter-hbr&identifier=1,Upstream,43.955,-71.7223,Yes,Rain Gage 4  https://portal.lternet.edu/nis/mapbrowse?scope=knb-lter-hbr&identifier=13,Yes,0,No,,No,,Yes,Cations. Anions. DOC. DON. etc.,https://portal.lternet.edu/nis/mapbrowse?packageid=knb-lter-hbr.208.2,Yes,Likens. G. E. 2013. Biogeochemistry of a Forested Ecosystem. Third edition. Springer. New York.,,WHONDRS_S19S,,,,,2.15,,,0.37,2.88,0.12,0.04,0.04
SW_S19S.0084_U_3,Average,2669,0.999625328,S19S.0084,SW,U,,3.0,S19S_0084_ICR.3_p05,19-Aug-19,13:36,EDT,Watershed 3 stream,1.0,North Woodstock,New Hampshire,USA,Broadleaf deciduous tree,Partly cloudy. On the fringe of a thunder storm with light rain for about 10 minutes,Single-channel straight,Relatively steep gradient (e.g. mountainous or hilly terrain),Perennial,Gravel/cobble (>2mm),14.0,14.0,Natural flow (seasonal),6,17.2,,,,,,,,,,US Forest Service,USDA Forest Service Experimental Forest site: HJ Andrews,John Campbell,15,https://portal.lternet.edu/nis/mapbrowse?scope=knb-lter-hbr&identifier=1,Upstream,43.955,-71.7223,Yes,Rain Gage 4  https://portal.lternet.edu/nis/mapbrowse?scope=knb-lter-hbr&identifier=13,Yes,0,No,,No,,Yes,Cations. Anions. DOC. DON. etc.,https://portal.lternet.edu/nis/mapbrowse?packageid=knb-lter-hbr.208.2,Yes,Likens. G. E. 2013. Biogeochemistry of a Forested Ecosystem. Third edition. Springer. New York.,,WHONDRS_S19S,,,,,1.36,,,0.37,2.85,0.12,0.04,0.04
SW_S19S.0085_U_1,Least,1032,0.999031008,S19S.0085,SW,U,,1.0,S19S_0085_ICR.1_p05,19-Aug-19,12:30,MDT,Mores Creek,5.0,Idaho City,Idaho,USA,Broadleaf deciduous tree. Shrub,Sunny,Single-channel meandering,Relatively flat/gentle gradient (e.g. valleys),Perennial,Gravel/cobble (>2mm),22.9,16.0,Natural flow (seasonal). Dam (hydropower or other). Irrigation pumping,7,,,,,,,,,,,Boise State University,,Allison Vincent and Caroline Nash,0,https://waterdata.usgs.gov/id/nwis/uv?site_no=13200000,Downstream,43.64805556,-115.9897222,Yes,BOISE 12.5 ENE. ID US. https://www.ncdc.noaa.gov/cdo-web/datasets/GHCND/stations/GHCND:US1IDBS0001/detail,No,,No,,Yes,Pivot-irrigated agriculture upstream; no obvious visual signs of contamination but potential for it. ,Yes,Temperature. conductivity,http://mapcase.deq.idaho.gov/wq2014/scripts/adb2014.aspx?WBIDSEGID=ID17050112SW009_06,No,,Upstream of backwater to Lucky Peak Dam; downstream of nearby agricultural use (hay. alfalfa); recent flooding evidenced by severely damaged bridge. rafted debris high on vegetated bar. ,WHONDRS_S19S,,,,,1.29,-121.1,-15.83,2.68,4.04,0.12,0.04,0.38
SW_S19S.0085_U_2,Most,2752,0.999636628,S19S.0085,SW,U,,2.0,S19S_0085_ICR.2_p05,19-Aug-19,12:30,MDT,Mores Creek,5.0,Idaho City,Idaho,USA,Broadleaf deciduous tree. Shrub,Sunny,Single-channel meandering,Relatively flat/gentle gradient (e.g. valleys),Perennial,Gravel/cobble (>2mm),22.9,16.0,Natural flow (seasonal). Dam (hydropower or other). Irrigation pumping,7,,,,,,,,,,,Boise State University,,Allison Vincent and Caroline Nash,0,https://waterdata.usgs.gov/id/nwis/uv?site_no=13200000,Downstream,43.64805556,-115.9897222,Yes,BOISE 12.5 ENE. ID US. https://www.ncdc.noaa.gov/cdo-web/datasets/GHCND/stations/GHCND:US1IDBS0001/detail,No,,No,,Yes,Pivot-irrigated agriculture upstream; no obvious visual signs of contamination but potential for it. ,Yes,Temperature. conductivity,http://mapcase.deq.idaho.gov/wq2014/scripts/adb2014.aspx?WBIDSEGID=ID17050112SW009_06,No,,Upstream of backwater to Lucky Peak Dam; downstream of nearby agricultural use (hay. alfalfa); recent flooding evidenced by severely damaged bridge. rafted debris high on vegetated bar. ,WHONDRS_S19S,,,,,1.57,,,2.66,4.0,0.12,0.04,0.37
SW_S19S.0085_U_3,Average,2707,0.999630587,S19S.0085,SW,U,,3.0,S19S_0085_ICR.3_p05,19-Aug-19,12:30,MDT,Mores Creek,5.0,Idaho City,Idaho,USA,Broadleaf deciduous tree. Shrub,Sunny,Single-channel meandering,Relatively flat/gentle gradient (e.g. valleys),Perennial,Gravel/cobble (>2mm),22.9,16.0,Natural flow (seasonal). Dam (hydropower or other). Irrigation pumping,7,,,,,,,,,,,Boise State University,,Allison Vincent and Caroline Nash,0,https://waterdata.usgs.gov/id/nwis/uv?site_no=13200000,Downstream,43.64805556,-115.9897222,Yes,BOISE 12.5 ENE. ID US. https://www.ncdc.noaa.gov/cdo-web/datasets/GHCND/stations/GHCND:US1IDBS0001/detail,No,,No,,Yes,Pivot-irrigated agriculture upstream; no obvious visual signs of contamination but potential for it. ,Yes,Temperature. conductivity,http://mapcase.deq.idaho.gov/wq2014/scripts/adb2014.aspx?WBIDSEGID=ID17050112SW009_06,No,,Upstream of backwater to Lucky Peak Dam; downstream of nearby agricultural use (hay. alfalfa); recent flooding evidenced by severely damaged bridge. rafted debris high on vegetated bar. ,WHONDRS_S19S,,,,,0.87,,,2.66,4.0,0.12,0.04,0.37
SW_S19S.0086_U_2,Least,1444,0.999307479,S19S.0086,SW,U,,2.0,S19S_0086_ICR.2_p05,19-Aug-19,11:00,MDT,Red Butte Creek,3.0,Salt Lake City,Utah,USA,Broadleaf deciduous tree. Shrub,Sunny,Single-channel meandering,Relatively steep gradient (e.g. mountainous or hilly terrain),Perennial,Gravel/cobble (>2mm),15.0,30.0,Natural flow (seasonal). Evapotranspiration,8,11.5,,,,,,,,,,University of Utah,,Jennifer Follstad Shah,25,https://waterdata.usgs.gov/usa/nwis/uv?10172200,Downstream,40.78,-111.8053,Yes,Red Butte Creek above reservoir - this data is still being collected although the visualization only shows data through 2018 (please contact dave.eiriksson at utah.edu for final data); http://data.iutahepscor.org/mdf/river_info/iUTAH_RedButte_OD/RB_ARBR_C/,No,,No,,No,This is a Research Natural Area managed by the Forest Service - no public access,Yes,pH. temp. DO. specific conductance. turbidity. chl a. phycocyanin. fDOM,Gabor et al. 2017 Env Sci Tech,Yes,"Hall. S.J. et al. 2016. Stream Nitrogen Inputs Reflect Groundwater Across a Snowmelt-Dominated Montane to Urban Watershed. Env Sci Tech; Gabor. R.S. et al. 2017. Persistent Urban Influence on Surface Water Quality via Impacted
Groundwater. Env Sci Tech ",My assistant accidentally opened the non-acidified amber vial for 2 seconds. She did not touch the septum. We proceeded to fill the vial and send it with the other samples. We were able to fill all replicate samples and were still able to push another 720 ml of water through the filter. We could have pushed another 60-120 ml through (maybe moreWHON). I hope we captured enough microbial biomass. Our downstream site was below the USGS gage. while the mid and upstream sites were above the USGS gage.,WHONDRS_S19S,,,,,0.74,,,10.8,80.07,0.12,0.04,0.12
SW_S19S.0086_U_3,Average,2125,0.999529412,S19S.0086,SW,U,,3.0,S19S_0086_ICR.3_p05,19-Aug-19,11:00,MDT,Red Butte Creek,3.0,Salt Lake City,Utah,USA,Broadleaf deciduous tree. Shrub,Sunny,Single-channel meandering,Relatively steep gradient (e.g. mountainous or hilly terrain),Perennial,Gravel/cobble (>2mm),15.0,30.0,Natural flow (seasonal). Evapotranspiration,8,11.5,,,,,,,,,,University of Utah,,Jennifer Follstad Shah,25,https://waterdata.usgs.gov/usa/nwis/uv?10172200,Downstream,40.78,-111.8053,Yes,Red Butte Creek above reservoir - this data is still being collected although the visualization only shows data through 2018 (please contact dave.eiriksson at utah.edu for final data); http://data.iutahepscor.org/mdf/river_info/iUTAH_RedButte_OD/RB_ARBR_C/,No,,No,,No,This is a Research Natural Area managed by the Forest Service - no public access,Yes,pH. temp. DO. specific conductance. turbidity. chl a. phycocyanin. fDOM,Gabor et al. 2017 Env Sci Tech,Yes,"Hall. S.J. et al. 2016. Stream Nitrogen Inputs Reflect Groundwater Across a Snowmelt-Dominated Montane to Urban Watershed. Env Sci Tech; Gabor. R.S. et al. 2017. Persistent Urban Influence on Surface Water Quality via Impacted
Groundwater. Env Sci Tech ",My assistant accidentally opened the non-acidified amber vial for 2 seconds. She did not touch the septum. We proceeded to fill the vial and send it with the other samples. We were able to fill all replicate samples and were still able to push another 720 ml of water through the filter. We could have pushed another 60-120 ml through (maybe moreWHON). I hope we captured enough microbial biomass. Our downstream site was below the USGS gage. while the mid and upstream sites were above the USGS gage.,WHONDRS_S19S,,,,,0.77,,,10.95,81.36,0.12,0.04,0.13
SW_S19S.0087_U_1,Most,3092,0.999676585,S19S.0087,SW,U,,1.0,S19S_0087_ICR.1_p05,21-Aug-19,11:00,MST,Dobson Creek,2.0,Boise,Idaho,USA,Broadleaf deciduous tree. Grass,Sunny,Single-channel meandering,Relatively steep gradient (e.g. mountainous or hilly terrain),Intermittent,Gravel/cobble (>2mm),10.0,15.0,Natural flow (seasonal),7.25,17.1,,,,,,,,,,USDA-ARS,,Erin Murray,5,,Downstream,43.123359,-116.774446,Yes,,No,10,No,,No,,Yes,suspended sediment concentration. monthly water chemistry (anions. cations. isotopes. nutrients. carbon),,No,Recommend google scholar search of Dobson Creek,In addition to grass & broadleaf deciduous trees. there are many large shrubs/bushes on edges of stream channel. Upstream and Midstream samples were taken upstream of the gauging station (weir). downstream site is located downstream of the weir. Cows have access to the stream. The height of the water column is reported as the height where sediment is collected. Depth of the river at the deepest point in the cross-section at these locations is ~25cm.,WHONDRS_S19S,,,,,2.16,-112.2,-14.54,1.1,1.74,0.21,0.04,0.14
SW_S19S.0087_U_2,Most,2994,0.999665999,S19S.0087,SW,U,,2.0,S19S_0087_ICR.2_p05,21-Aug-19,11:00,MST,Dobson Creek,2.0,Boise,Idaho,USA,Broadleaf deciduous tree. Grass,Sunny,Single-channel meandering,Relatively steep gradient (e.g. mountainous or hilly terrain),Intermittent,Gravel/cobble (>2mm),10.0,15.0,Natural flow (seasonal),7.25,17.1,,,,,,,,,,USDA-ARS,,Erin Murray,5,,Downstream,43.123359,-116.774446,Yes,,No,10,No,,No,,Yes,suspended sediment concentration. monthly water chemistry (anions. cations. isotopes. nutrients. carbon),,No,Recommend google scholar search of Dobson Creek,In addition to grass & broadleaf deciduous trees. there are many large shrubs/bushes on edges of stream channel. Upstream and Midstream samples were taken upstream of the gauging station (weir). downstream site is located downstream of the weir. Cows have access to the stream. The height of the water column is reported as the height where sediment is collected. Depth of the river at the deepest point in the cross-section at these locations is ~25cm.,WHONDRS_S19S,,,,,1.45,,,0.99,1.7,0.27,0.04,0.11
SW_S19S.0087_U_3,Most,2797,0.999642474,S19S.0087,SW,U,,3.0,S19S_0087_ICR.3_p05,21-Aug-19,11:00,MST,Dobson Creek,2.0,Boise,Idaho,USA,Broadleaf deciduous tree. Grass,Sunny,Single-channel meandering,Relatively steep gradient (e.g. mountainous or hilly terrain),Intermittent,Gravel/cobble (>2mm),10.0,15.0,Natural flow (seasonal),7.25,17.1,,,,,,,,,,USDA-ARS,,Erin Murray,5,,Downstream,43.123359,-116.774446,Yes,,No,10,No,,No,,Yes,suspended sediment concentration. monthly water chemistry (anions. cations. isotopes. nutrients. carbon),,No,Recommend google scholar search of Dobson Creek,In addition to grass & broadleaf deciduous trees. there are many large shrubs/bushes on edges of stream channel. Upstream and Midstream samples were taken upstream of the gauging station (weir). downstream site is located downstream of the weir. Cows have access to the stream. The height of the water column is reported as the height where sediment is collected. Depth of the river at the deepest point in the cross-section at these locations is ~25cm.,WHONDRS_S19S,,,,,1.46,,,1.01,1.69,0.24,0.04,0.1
SW_S19S.0089_U_1,Most,3049,0.999672024,S19S.0089,SW,U,,1.0,S19S_0089_ICR.1_p05,26-Aug-19,15:00,EDT,Stroubles Creek,1.0,Blacksburg,Virginia,USA,Shrub. Grass,Partly cloudy,Single-channel straight,Relatively flat/gentle gradient (e.g. valleys),Perennial,Gravel/cobble (>2mm),12.0,11.0,a few retention ponds upstream - it's a flashy urban system,7,20.8,118.6,9.95,,,,,,,,Virginia Tech,,Erin Hotchkiss,3,,Downstream,37.210129,-80.44511,Yes,On site - I can email datafile if of interest. Or https://www.weather.gov/rnk/ ,Yes,2,Yes one,Retention pond (Duck Pond) is 2200m upstream,Yes,Town (Blacksburg. VA),Yes,sensors: temp. O2. CO2. pH. conductivity. turbidity; grab samples: DOC. NO3. NH4. SRP,Email me for any data of interest - ehotchkiss at vt.edu,No,Some in press. Some further downstream.,,WHONDRS_S19S,,,,,1.59,-34.4,-5.38,36.8,22.55,2.83,0.04,0.16
SW_S19S.0089_U_2,Most,3195,0.999687011,S19S.0089,SW,U,,2.0,S19S_0089_ICR.2_p05,26-Aug-19,15:00,EDT,Stroubles Creek,1.0,Blacksburg,Virginia,USA,Shrub. Grass,Partly cloudy,Single-channel straight,Relatively flat/gentle gradient (e.g. valleys),Perennial,Gravel/cobble (>2mm),12.0,11.0,a few retention ponds upstream - it's a flashy urban system,7,20.8,118.6,9.95,,,,,,,,Virginia Tech,,Erin Hotchkiss,3,,Downstream,37.210129,-80.44511,Yes,On site - I can email datafile if of interest. Or https://www.weather.gov/rnk/ ,Yes,2,Yes one,Retention pond (Duck Pond) is 2200m upstream,Yes,Town (Blacksburg. VA),Yes,sensors: temp. O2. CO2. pH. conductivity. turbidity; grab samples: DOC. NO3. NH4. SRP,Email me for any data of interest - ehotchkiss at vt.edu,No,Some in press. Some further downstream.,,WHONDRS_S19S,,,,,2.37,,,36.66,22.77,2.66,0.04,0.19
SW_S19S.0089_U_3,Most,2657,0.999623636,S19S.0089,SW,U,,3.0,S19S_0089_ICR.3_p05,26-Aug-19,15:00,EDT,Stroubles Creek,1.0,Blacksburg,Virginia,USA,Shrub. Grass,Partly cloudy,Single-channel straight,Relatively flat/gentle gradient (e.g. valleys),Perennial,Gravel/cobble (>2mm),12.0,11.0,a few retention ponds upstream - it's a flashy urban system,7,20.8,118.6,9.95,,,,,,,,Virginia Tech,,Erin Hotchkiss,3,,Downstream,37.210129,-80.44511,Yes,On site - I can email datafile if of interest. Or https://www.weather.gov/rnk/ ,Yes,2,Yes one,Retention pond (Duck Pond) is 2200m upstream,Yes,Town (Blacksburg. VA),Yes,sensors: temp. O2. CO2. pH. conductivity. turbidity; grab samples: DOC. NO3. NH4. SRP,Email me for any data of interest - ehotchkiss at vt.edu,No,Some in press. Some further downstream.,,WHONDRS_S19S,,,,,1.16,,,36.96,22.15,2.84,0.04,0.19
SW_S19S.0090_U_2,Most,3036,0.999670619,S19S.0090,SW,U,,2.0,S19S_0090_ICR.2_p05,17-Aug-19,14:30,EDT,Cobb Mill Creek,1.0,Oyster,Virginia,USA,Broadleaf deciduous tree,,Single-channel straight,Relatively flat/gentle gradient (e.g. valleys),,Sand,4.0,9.05,,6.5,22.9,65,5.8,,,,,,,,University of Virginia,NSF Long Term Ecological Research (LTER) site: Virginia Coast Reserve,Aaron Mills,,,,,,,,,,,,,,,,,,,Air temp 32C,WHONDRS_S19S,,,,,2.08,,,20.52,36.86,22.87,0.04,0.02
SW_S19S.0090_U_3,Most,3193,0.999686815,S19S.0090,SW,U,,3.0,S19S_0090_ICR.3_p05,17-Aug-19,14:30,EDT,Cobb Mill Creek,1.0,Oyster,Virginia,USA,Broadleaf deciduous tree,,Single-channel straight,Relatively flat/gentle gradient (e.g. valleys),,Sand,4.0,9.05,,6.5,22.9,65,5.8,,,,,,,,University of Virginia,NSF Long Term Ecological Research (LTER) site: Virginia Coast Reserve,Aaron Mills,,,,,,,,,,,,,,,,,,,Air temp 32C,WHONDRS_S19S,,,,,1.54,,,20.33,36.47,21.93,0.04,0.03
SW_S19S.0091_U_3,Least,1508,0.99933687,S19S.0091,SW,U,,3.0,S19S_0091_ICR.3_p05,25-Aug-19,13:30,Alaska,Copper River,,Cordova,Alaska,USA,Broadleaf deciduous tree. Shrub,Overcast,Multi-channel,Relatively flat/gentle gradient (e.g. valleys),Perennial,Sand,50.0,75.0,Glacial melt,6.5,9.6,,,,,,,,,,Oregon State University,,Jessica Buser. Rick Colwell,18100,https://waterdata.usgs.gov/ak/nwis/uv?cb_00020=on&cb_00035=on&cb_00036=on&cb_00060=on&cb_00065=on&format=gif_default&site_no=15214000&period=&begin_date=2019-08-25&end_date=2019-09-01,Downstream,60.67167,-144.7447,No,,No,,No,,No,,No,,,,"Schroth. A. W.. Crusius. J.. Hoyer. I.. & Campbell. R. (2014). Estuarine removal of glacial iron and implications for iron fluxes to the ocean. Geophys. Res. Lett.. 41. 3951-3958. doi:10.1002/
Barclay. D. J.. Yager. E. M.. Graves. J.. Kloczko. M.. & Calkin. P. E. (2013). Late Holocene glacial history of the Copper River Delta. coastal south-central Alaska. and controls on valley glacier fluctuations. Quaternary Science Reviews. 81. 74-89. doi:10.1016/j.quascirev.2013.10.001
Adelfio. L. A. (2016). Geomorphic and Climatic Controls on Water Temperature and Streambed Scour. Copper River Delta. Alaska: Implications for Understanding Climate Change Impacts to the Pacific Salmon Egg Incubation Environment. Oregon State University.   
Galloway. W. E. (1976). Sediments and stratigraphic framework of the Copper River fan-delta. Alaska. Journal of Sedimentary Research. 46(3). 726-737. doi:10.1306/212f703b-2b24-11d7-8648000102c1865d
",Samples were acquired on 8/25/19; however. FedEx out of Cordova is unreliable. For this reason I transported the samples home to Corvallis and will ship them 9 days after collection.  All samples remained cold throughout the storage and transport.,WHONDRS_S19S,,,,,0.45,,,1.87,22.61,0.22,0.04,0.08
SW_S19S.0092_U_1,Least,2271,0.999559665,S19S.0092,SW,U,,1.0,S19S_0092_ICR.1_p05,3-Sep-19,15:30,BST,Blythe,,Birmingham,,UK,Broadleaf deciduous tree. Shrub,Overcast,Single-channel straight,Relatively flat/gentle gradient (e.g. valleys),Perennial,Silt/mud (<0.0625mm),33.0,10.0,Flow variation primarily due to sewage treatment plant,7,17.3,7,0.7,,,,,,,,University of Birmingham,,Nicolai Brekenfeld,0,,Downstream,52.419804,-1.704362,No,,No,,No,,Yes,Sewage treatment plant. 1 km upstream of gauge,No,,SpC ranges between 700-800 uS/cm (dry) and drops to 400 uS/cm during storm events,No,,The first 5ml glas vial for isotopes broke when I closed the vial,WHONDRS_S19S,,,,,8.31,,,31.81,45.16,53.65,1.27,0.17
